trajectory_id,vehicle_id,timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_distance,trip_duration_min,speed_mph,time_of_day,day_of_week,weather,temperature_f,traffic_level
traj_01229,vehicle_097,2024-04-10 00:47:00,40.72898328646351,-74.00199315400452,40.727602653605345,-73.98640333285776,1.1,9,27.72717377603243,Night,Weekday,Rainy,39.951069502636784,High
traj_01230,vehicle_071,2024-03-25 05:12:00,40.74418104429054,-73.98832834834688,40.75816999422511,-73.98162123246354,1.1,20,18.77465764517661,Morning,Weekday,Rainy,54.80230604581885,High
traj_01231,vehicle_006,2024-03-03 01:27:00,40.733952996720525,-73.99774803249001,40.75464427068763,-73.97295193276963,2.2,52,25.83721174724409,Night,Weekend,Cloudy,64.3909191310761,Low
traj_01232,vehicle_045,2024-10-13 13:37:00,40.7525077958421,-73.99041878536511,40.75657407655698,-73.98366770994458,0.57,29,28.947116623874262,Afternoon,Weekend,Cloudy,69.62796997412025,Medium
traj_01233,vehicle_087,2024-08-08 05:19:00,40.64449654395566,-73.77577395007319,40.854159634664434,-73.89996232010044,21.11,35,14.64965527876584,Morning,Weekday,Cloudy,67.87928732229199,High
traj_01234,vehicle_082,2024-06-18 22:20:00,40.78506200749923,-73.97779585446561,40.7956892276065,-73.97198011365352,0.69,16,34.50725548730881,Night,Weekday,Cloudy,59.69790382183311,High
traj_01235,vehicle_057,2024-01-06 10:23:00,40.774886961901394,-73.98496297740458,40.78285501384111,-73.97834924278568,0.66,27,14.42983837251699,Morning,Weekend,Clear,58.62258720695594,Low
traj_01236,vehicle_080,2024-04-02 22:31:00,40.72882780402905,-74.00106386560843,40.6960874315454,-73.97030369037604,3.9,45,14.462822750080873,Night,Weekday,Cloudy,40.64329461482359,Low
traj_01237,vehicle_094,2024-11-13 18:57:00,40.758356450352565,-73.98720377883288,40.75687949866908,-73.97492088597444,1.01,52,36.692362924412144,Evening,Weekday,Clear,49.838241827950135,Low
traj_01238,vehicle_079,2024-07-12 05:15:00,40.751440381737915,-73.99438325493071,40.802775975227334,-73.96376004401877,4.0,52,36.2459969438669,Morning,Weekday,Cloudy,86.58696708977439,High
traj_01239,vehicle_062,2024-01-27 09:47:00,40.75982561354081,-73.98990275701314,40.708191670148565,-74.00994262289228,3.85,31,13.166564129525241,Morning,Weekend,Clear,45.416533128898344,Medium
traj_01240,vehicle_001,2024-12-17 17:46:00,40.73971254829502,-73.98261754149904,40.75387375575378,-73.97423070169069,1.2,51,34.611175723008586,Evening,Weekday,Cloudy,48.41098322339646,Medium
traj_01241,vehicle_036,2024-04-08 16:41:00,40.7721044394513,-73.94711523418457,40.76987142530457,-73.9637599233495,1.25,57,15.031875356371664,Afternoon,Weekday,Cloudy,52.49981914757747,Medium
traj_01242,vehicle_066,2024-04-20 09:11:00,40.7416385912077,-73.97678231547785,40.72258228921288,-74.01094946799827,6.0,13,26.933811864176377,Morning,Weekend,Clear,58.618822266047474,Low
traj_01243,vehicle_096,2024-07-27 04:04:00,40.780004466833795,-73.95233363051726,40.7897887536671,-73.94435421283015,0.8,14,35.971421061908416,Night,Weekend,Clear,43.481009022772014,Low
traj_01244,vehicle_008,2024-11-14 17:19:00,40.78125891728826,-73.95344693854025,40.78288716478627,-73.94403263700147,0.7,14,37.95619987037287,Evening,Weekday,Cloudy,70.65088832687225,High
traj_01245,vehicle_064,2024-09-22 03:52:00,40.674527654310786,-73.99945284887907,40.67443493785905,-73.98798225567677,0.97,28,14.875393252537243,Night,Weekend,Cloudy,48.48965052106186,Medium
traj_01246,vehicle_008,2024-04-01 00:54:00,40.72749488585504,-73.98106167937617,40.72886732377027,-73.9885286669709,0.53,56,27.271787199786466,Night,Weekday,Cloudy,82.54043999439467,Medium
traj_01247,vehicle_097,2024-12-08 12:17:00,40.768800079567974,-73.95814566350236,40.76031299802696,-73.97672295810551,1.42,53,26.557612937176,Afternoon,Weekend,Clear,66.10624329479454,High
traj_01248,vehicle_050,2024-03-23 08:03:00,40.78272912444639,-73.95694159232747,40.76315278742993,-73.98134174635852,2.4,53,20.904223307146452,Morning,Weekend,Rainy,60.98709535883032,Medium
traj_01249,vehicle_033,2024-10-02 19:29:00,40.74316914954054,-74.00825952436152,40.7601515733978,-73.97381300324872,2.9,23,25.196888065862062,Evening,Weekday,Cloudy,68.14656629865526,Medium
traj_01250,vehicle_077,2024-08-22 20:27:00,40.68970253923998,-73.99677911026646,40.69467678155207,-73.99666605723256,1.1,57,13.460577554185097,Evening,Weekday,Snowy,70.7467052115937,Medium
traj_01251,vehicle_017,2024-08-31 11:13:00,40.71957236518531,-74.00115716792509,40.75069104427645,-73.99086607121772,2.7,20,31.90419996132218,Morning,Weekend,Clear,64.25167978371638,Medium
traj_01252,vehicle_029,2024-04-12 10:33:00,40.74898887080548,-73.98962422761016,40.72022280205405,-73.9978447061628,2.3,35,39.489991208013755,Morning,Weekday,Cloudy,87.49628538363768,Low
traj_01253,vehicle_022,2024-07-21 17:16:00,40.768338781807095,-73.95428191887453,40.788792879773894,-73.98060775142449,2.25,17,35.741716467178435,Evening,Weekend,Clear,58.36334104378525,High
traj_01254,vehicle_010,2024-07-22 21:26:00,40.7373119341731,-73.99044441932627,40.7513130360013,-73.97265975897045,1.43,10,36.92114296891709,Night,Weekday,Cloudy,53.49483612091324,Medium
traj_01255,vehicle_094,2024-04-05 17:31:00,40.759143554734166,-73.97386918731709,40.737879959473204,-73.97325622372375,2.5,44,23.686273645940076,Evening,Weekday,Rainy,83.7415403906966,Medium
traj_01256,vehicle_004,2024-04-19 15:15:00,40.74872136275142,-73.99529037918242,40.73434544804768,-73.97648739876404,2.1,44,29.969498345813765,Afternoon,Weekday,Clear,68.60322715176659,Low
traj_01257,vehicle_042,2024-07-20 19:30:00,40.782194712335645,-73.94625174962191,40.758056515823405,-73.97274467096513,2.83,24,29.72979137903913,Evening,Weekend,Cloudy,62.05801599923595,Medium
traj_01258,vehicle_040,2024-06-26 22:30:00,40.80192088504918,-73.96095569273399,40.80758603423496,-73.96062058683088,0.78,41,25.217996910659778,Night,Weekday,Rainy,55.90346436754937,Medium
traj_01259,vehicle_099,2024-11-15 14:27:00,40.73014530845608,-73.99152595316164,40.72005656000007,-73.99819539357297,1.2,34,25.137563744840683,Afternoon,Weekday,Clear,58.97833097558283,Low
traj_01260,vehicle_079,2024-01-12 14:26:00,40.74376161904735,-74.0044592582273,40.75167281232579,-73.99407477983087,0.83,53,27.25507791571058,Afternoon,Weekday,Clear,51.49972512111031,Low
traj_01261,vehicle_043,2024-09-28 19:15:00,40.768567625168586,-73.9683886892197,40.77755338932783,-73.95334739445472,1.3,34,23.87028355406747,Evening,Weekend,Rainy,64.22781835732599,Medium
traj_01262,vehicle_070,2024-11-06 18:57:00,40.75857675882984,-73.97058510022659,40.74805825426605,-73.98704138338852,1.8,20,32.660288082562474,Evening,Weekday,Clear,68.15335447311514,High
traj_01263,vehicle_053,2024-02-10 03:32:00,40.77129803520234,-73.98862518310497,40.73941126716463,-73.98784367766164,3.4,59,20.448439606569387,Night,Weekend,Cloudy,51.200211327367754,Medium
traj_01264,vehicle_093,2024-12-22 01:31:00,40.78788201016464,-73.97445848054143,40.718773354565975,-73.99009447713485,18.1,31,19.51023000353871,Night,Weekend,Clear,64.32126354988841,Medium
traj_01265,vehicle_039,2024-06-02 19:36:00,40.74930348036499,-73.9742143028657,40.77021902123868,-73.95121344866817,2.21,54,35.74063355580937,Evening,Weekend,Rainy,68.31012519438536,High
traj_01266,vehicle_098,2024-02-12 17:18:00,40.76447903243815,-73.96404613893642,40.774448222330776,-73.956170224351,0.81,20,21.93598157493362,Evening,Weekday,Rainy,53.828494869926544,Medium
traj_01267,vehicle_058,2024-10-27 17:56:00,40.73055975366753,-73.99601435382488,40.72759974147381,-73.99311306270211,0.55,28,16.925317798732742,Evening,Weekend,Cloudy,62.62135503342547,Medium
traj_01268,vehicle_070,2024-08-27 04:47:00,40.76356055170436,-73.96366467707547,40.745907863442746,-73.98623720604014,2.0,56,29.17624348302375,Night,Weekday,Clear,70.16336902141659,Low
traj_01269,vehicle_018,2024-12-10 06:03:00,40.74166455855548,-73.98059275250971,40.77711429314152,-73.97851272991514,3.2,39,36.21411939968793,Morning,Weekday,Clear,49.39166111309957,Medium
traj_01270,vehicle_048,2024-09-07 08:51:00,40.72852444663492,-73.99490725990533,40.74735119227439,-74.00092184899954,1.66,9,26.531760542958036,Morning,Weekend,Clear,49.631564163288594,Low
traj_01271,vehicle_025,2024-07-22 17:25:00,40.79413545831811,-73.97280915936038,40.776693338499726,-73.9589079849335,1.79,42,14.02816009922249,Evening,Weekday,Clear,51.27071351769977,Medium
traj_01272,vehicle_011,2024-06-18 14:55:00,40.74695297393558,-73.98977839238933,40.79065479680625,-73.95218682936593,3.86,58,18.556269256494783,Afternoon,Weekday,Clear,34.97740363908736,Medium
traj_01273,vehicle_061,2024-11-19 16:09:00,40.77386230639757,-73.98452329140892,40.77518426412966,-73.98041996327197,0.1,31,15.020568052964286,Afternoon,Weekday,Rainy,33.55484057237782,Medium
traj_01274,vehicle_055,2024-09-16 03:27:00,40.73855449441042,-73.98391982470977,40.72801097350662,-73.98063253085566,0.7,19,29.35654583358284,Night,Weekday,Clear,54.4210818903213,Low
traj_01275,vehicle_068,2024-04-27 16:30:00,40.752750668900475,-73.97219083859547,40.75651456872565,-73.96229443674348,0.6,26,22.36725361897747,Afternoon,Weekend,Cloudy,88.19631509433074,Medium
traj_01276,vehicle_058,2024-04-06 07:05:00,40.75422146855071,-73.96469073060285,40.77577769367165,-73.95039963489145,1.6,9,37.36994654642732,Morning,Weekend,Cloudy,46.18007466183035,Low
traj_01277,vehicle_005,2024-06-05 09:59:00,40.779275392165744,-73.95367749080681,40.791927574001015,-73.94565156267745,0.99,57,27.409445780928884,Morning,Weekday,Cloudy,67.12862556521982,Medium
traj_01278,vehicle_094,2024-03-29 14:01:00,40.76335839024108,-73.98648937399358,40.743056127249666,-73.97343830852694,2.23,10,30.81800833473086,Afternoon,Weekday,Clear,62.803580165200074,High
traj_01279,vehicle_068,2024-03-07 11:15:00,40.75318392315052,-73.97730599941706,40.751238738791066,-73.9949869200594,1.2,20,20.04458962558621,Morning,Weekday,Snowy,51.77633533878351,Medium
traj_01280,vehicle_036,2024-04-01 10:03:00,40.76075126633633,-73.99688782603295,40.765866029991884,-73.981380629624,1.11,34,24.264479033312853,Morning,Weekday,Clear,39.97455866963448,Medium
traj_01281,vehicle_076,2024-10-18 22:46:00,40.729986504405545,-73.98868845198055,40.74756017921899,-74.00440311266183,1.8,28,39.59125869665133,Night,Weekday,Rainy,43.08298932689611,Medium
traj_01282,vehicle_034,2024-05-14 11:25:00,40.71331571425253,-74.01134656849045,40.71689299195786,-73.99169590713883,1.33,23,13.57654042775249,Morning,Weekday,Cloudy,56.144310181873735,Medium
traj_01283,vehicle_010,2024-07-26 23:33:00,40.74688608787616,-74.00368630389438,40.74490815061519,-73.97929730498886,1.8,17,28.619282183369013,Night,Weekday,Clear,33.39977982264689,High
traj_01284,vehicle_090,2024-01-04 06:34:00,40.7569793153484,-73.97660432447194,40.76108848360353,-73.9703387229376,0.4,29,36.06455917646929,Morning,Weekday,Clear,44.98923551500184,Medium
traj_01285,vehicle_078,2024-12-21 10:15:00,40.759095830969564,-73.984902315676,40.72460146291724,-73.98317667034333,3.5,20,14.70856307816393,Morning,Weekend,Clear,49.72557120857911,Low
traj_01286,vehicle_029,2024-12-27 21:07:00,40.7668059495061,-73.95552704597935,40.771528326884216,-73.9655906533018,0.94,14,12.576970757654758,Night,Weekday,Cloudy,35.0118362060807,Low
traj_01287,vehicle_021,2024-02-01 17:26:00,40.692971622913475,-73.96961473249151,40.712077891827775,-73.9537842362625,2.1,38,13.316931566648709,Evening,Weekday,Clear,42.904325508957,Medium
traj_01288,vehicle_077,2024-02-29 20:16:00,40.759110835451914,-73.96884645889465,40.76135485797772,-74.00179750017348,2.4,27,14.108750962328116,Evening,Weekday,Clear,27.735385576273792,Medium
traj_01289,vehicle_099,2024-06-16 11:48:00,40.78096566929536,-73.98308955295026,40.75359348124944,-74.00794455786095,3.1,51,37.563230817747396,Morning,Weekend,Rainy,79.63057593657885,High
traj_01290,vehicle_061,2024-05-29 01:25:00,40.730223327006435,-74.00497295264111,40.74224600965879,-73.99339051283302,1.01,6,35.56942497488356,Night,Weekday,Rainy,65.74980910984404,Medium
traj_01291,vehicle_030,2024-04-05 13:56:00,40.779649716828835,-73.95560432427884,40.78421896519451,-73.95469416065535,0.5,9,29.020623446218554,Afternoon,Weekday,Rainy,83.06156014506787,Medium
traj_01292,vehicle_070,2024-12-06 18:53:00,40.774085803667845,-73.87464327612132,40.77427022534726,-73.8997658783637,2.0,43,28.376304339483905,Evening,Weekday,Clear,52.13354619313244,Low
traj_01293,vehicle_091,2024-05-24 05:52:00,40.64665701629738,-73.77928746481707,40.74839774343761,-73.99226311941254,17.42,39,34.521685334284385,Morning,Weekday,Clear,72.59103855034589,Medium
traj_01294,vehicle_027,2024-11-11 17:08:00,40.758405507601594,-73.96828987042322,40.78418452649798,-73.97420950884228,2.4,8,39.914113144316815,Evening,Weekday,Rainy,34.45488284592514,Medium
traj_01295,vehicle_046,2024-01-10 16:26:00,40.73092639718415,-74.00117491071062,40.72250915775668,-74.0057839326285,1.2,59,17.622846600812892,Afternoon,Weekday,Cloudy,68.93565416331325,Medium
traj_01296,vehicle_054,2024-06-07 16:51:00,40.7398931763805,-73.99411756795516,40.71954054323028,-73.99854334373977,2.0,31,31.710109464960233,Afternoon,Weekday,Clear,87.32853697305944,Low
traj_01297,vehicle_049,2024-04-14 14:12:00,40.768331702009014,-73.99253615324574,40.72055647901744,-74.0090179980621,3.74,40,19.629185379695905,Afternoon,Weekend,Clear,73.84087982612611,Medium
traj_01298,vehicle_099,2024-03-29 00:06:00,40.72677009698275,-73.98545375879222,40.75265701283823,-73.96777676898911,2.1,28,39.79021305899782,Night,Weekday,Clear,61.05161910938053,Low
traj_01299,vehicle_008,2024-08-30 20:00:00,40.715116901474566,-74.00949372032,40.70673763367887,-74.00491543963236,0.6,13,18.00076324342136,Evening,Weekday,Cloudy,90.13787314215526,Low
traj_01300,vehicle_030,2024-03-18 12:48:00,40.739292322312544,-73.9839603712826,40.727593221179475,-73.98792734917097,1.05,32,22.413574140981467,Afternoon,Weekday,Clear,53.2832666049499,High
traj_01301,vehicle_002,2024-03-23 07:19:00,40.74460821004514,-73.97848454453671,40.74471007381967,-73.98494490024754,1.04,27,37.59692468419948,Morning,Weekend,Rainy,71.09114391810341,High
traj_01302,vehicle_096,2024-10-26 04:36:00,40.64410112913673,-73.7829831037062,40.67980992606413,-73.9842206159862,19.5,18,28.983144189184895,Night,Weekend,Cloudy,12.308969874970359,Low
traj_01303,vehicle_067,2024-10-16 22:47:00,40.64412161640894,-73.79086961486679,40.75957475122721,-73.95777431172141,20.59,22,32.252888832687674,Night,Weekday,Snowy,56.13570042958591,High
traj_01304,vehicle_083,2024-02-03 01:31:00,40.74148494587599,-73.98476526050729,40.75019595623862,-73.98161924962564,0.9,28,26.04896254750929,Night,Weekend,Clear,52.99938511481128,Low
traj_01305,vehicle_031,2024-09-06 12:02:00,40.78412741354556,-73.97853885290316,40.793253863074284,-73.97419814573857,0.68,37,29.072296298290436,Afternoon,Weekday,Clear,51.1763504299304,Medium
traj_01306,vehicle_080,2024-05-16 08:08:00,40.75639473892102,-73.98807790049378,40.73573845765008,-74.01032692937937,3.4,52,21.10468512174952,Morning,Weekday,Clear,50.68115521814637,High
traj_01307,vehicle_061,2024-09-14 16:59:00,40.744801525548056,-73.99629677244063,40.749185668534906,-74.00267013164274,1.2,6,22.41426402673642,Afternoon,Weekend,Clear,76.7091726501624,Low
traj_01308,vehicle_026,2024-08-07 13:01:00,40.7487513755063,-73.98925931827428,40.74972662348361,-73.9717821482778,1.2,22,37.32420749472868,Afternoon,Weekday,Rainy,59.0267536464071,Medium
traj_01309,vehicle_050,2024-06-20 08:18:00,40.74393031173909,-73.98196275361701,40.75668733249069,-73.98161722453034,1.4,30,23.671972904324697,Morning,Weekday,Clear,48.2782449276815,Medium
traj_01310,vehicle_005,2024-11-25 23:28:00,40.78886214508903,-73.94199148012945,40.78769701247662,-73.97539532038337,2.3,37,27.913655382416405,Night,Weekday,Clear,56.159594366551985,Medium
traj_01311,vehicle_079,2024-11-26 21:27:00,40.732553071466384,-73.99294063820513,40.74891130261736,-73.99180667688005,1.6,16,19.018002809044994,Night,Weekday,Cloudy,66.55647654836869,High
traj_01312,vehicle_014,2024-07-14 19:24:00,40.74603638583904,-73.98948141232181,40.73904221855275,-74.0050488420925,1.87,12,30.265378201704365,Evening,Weekend,Snowy,71.35936807095409,High
traj_01313,vehicle_068,2024-09-11 19:30:00,40.75061138461097,-73.9936279664174,40.76504280842993,-73.98095989603095,1.4,43,13.879051164905722,Evening,Weekday,Clear,52.54479604705061,Medium
traj_01314,vehicle_095,2024-10-20 12:17:00,40.765904047243815,-73.97756417723471,40.78786926588288,-73.96734819022147,1.8,19,21.147722146806906,Afternoon,Weekend,Snowy,69.00319133477024,Medium
traj_01315,vehicle_029,2024-09-08 04:28:00,40.77500788805641,-73.95476653672524,40.73925800011343,-74.00183990083696,5.12,28,13.987663394888457,Night,Weekend,Clear,27.04454533049902,Medium
traj_01316,vehicle_077,2024-03-10 05:56:00,40.71693217600046,-74.01354199055397,40.74178641437143,-74.00058099460382,2.38,19,31.51369189428773,Morning,Weekend,Cloudy,64.34319197116662,High
traj_01317,vehicle_078,2024-03-10 04:47:00,40.74261639195788,-74.00254509672068,40.77943911788677,-73.9604310770113,5.6,39,31.297533852007508,Night,Weekend,Clear,40.14368671896254,Medium
traj_01318,vehicle_033,2024-12-03 12:31:00,40.73130072047744,-74.00245590854402,40.737751582249345,-73.98362818034259,1.4,20,17.86005145704654,Afternoon,Weekday,Clear,48.283676782168364,Low
traj_01319,vehicle_097,2024-09-20 01:47:00,40.75527482580959,-73.98993592996942,40.76472687533688,-73.97809713215855,1.04,6,17.83335500617182,Night,Weekday,Cloudy,40.299718314044945,Low
traj_01320,vehicle_000,2024-10-10 22:14:00,40.74924382859866,-73.98654119593704,40.81860054306729,-73.94327491867199,7.5,27,12.588694634051567,Night,Weekday,Clear,60.71213358263656,High
traj_01321,vehicle_058,2024-04-27 17:16:00,40.73497323418329,-73.9875862610147,40.72954291745482,-73.97921634755326,0.7,21,36.95423555755366,Evening,Weekend,Clear,78.33176086500266,Medium
traj_01322,vehicle_054,2024-07-19 17:00:00,40.71391532326927,-73.99170162264912,40.743566363881335,-73.99901188641175,2.8,5,14.655841519668083,Evening,Weekday,Cloudy,70.22718785507014,Medium
traj_01323,vehicle_062,2024-09-04 03:24:00,40.779302787746346,-73.98088089037445,40.772931131245,-73.98311324370395,0.6,44,18.710939587511938,Night,Weekday,Cloudy,58.26214972404313,Medium
traj_01324,vehicle_076,2024-02-29 11:32:00,40.72462632778417,-73.99840175146478,40.71972270344508,-73.95515358620612,3.4,31,21.917348610295388,Morning,Weekday,Clear,44.0834624054485,Low
traj_01325,vehicle_098,2024-07-18 09:16:00,40.742033637073675,-73.99529336816865,40.76261823944674,-73.99421119938896,1.84,30,12.377412722326026,Morning,Weekday,Clear,39.06033480551548,Medium
traj_01326,vehicle_042,2024-02-22 18:44:00,40.77668906887538,-73.96164955416835,40.77393610187253,-73.95913895278231,0.4,47,37.03755546541239,Evening,Weekday,Clear,76.37035033026946,Medium
traj_01327,vehicle_061,2024-08-31 12:46:00,40.73251490311688,-73.98566268504709,40.73469949786797,-73.97764777582962,0.8,47,22.24669166780059,Afternoon,Weekend,Clear,77.09028385751424,Medium
traj_01328,vehicle_042,2024-07-06 07:36:00,40.7045842237417,-74.00768207270596,40.703769179031205,-74.01028763245662,0.37,39,14.82319689276456,Morning,Weekend,Clear,75.64708361761947,High
traj_01329,vehicle_035,2024-04-03 03:27:00,40.73667960787091,-74.0032051429545,40.71448169082077,-74.01130452231635,1.8,21,26.42639384838423,Night,Weekday,Clear,34.52478334638322,High
traj_01330,vehicle_043,2024-12-07 17:22:00,40.73198706872745,-73.99344759486783,40.72862826112238,-73.99939764491475,0.64,40,16.822092835276116,Evening,Weekend,Rainy,77.85706561552512,Medium
traj_01331,vehicle_021,2024-05-23 22:43:00,40.743535502614556,-74.00199117172855,40.72061059522593,-73.99763199015948,2.2,21,13.101615382392538,Night,Weekday,Snowy,54.72887173391867,Low
traj_01332,vehicle_095,2024-05-29 05:01:00,40.78441018609441,-73.97272483273544,40.74966571248757,-73.99119504334695,2.93,15,37.82468435030737,Morning,Weekday,Clear,63.615301823358365,Low
traj_01333,vehicle_004,2024-04-05 06:39:00,40.75544022629857,-73.97728875839962,40.76466253156857,-73.97497805728639,1.0,11,28.362487114603443,Morning,Weekday,Cloudy,89.32755245044265,Medium
traj_01334,vehicle_087,2024-04-27 04:46:00,40.718086226814314,-73.9891337642395,40.727373174463125,-73.98196682954499,0.61,43,20.722901431132797,Night,Weekend,Rainy,71.25384283139806,Medium
traj_01335,vehicle_003,2024-07-02 15:12:00,40.74317626721524,-73.98459743442584,40.75377947770995,-73.97936472170282,1.65,44,26.395981463998755,Afternoon,Weekday,Clear,78.77898582522012,Medium
traj_01336,vehicle_021,2024-01-23 03:50:00,40.73943911413376,-74.01011085398325,40.72261287476634,-74.00442040208364,1.36,50,14.990130537508705,Night,Weekday,Clear,64.48433883351923,Medium
traj_01337,vehicle_074,2024-09-01 19:04:00,-0.0017469185406733746,-0.0007906411705391458,0.0014851212258800192,-4.395309588434884e-07,2.1,40,34.10016942818872,Evening,Weekend,Rainy,75.97246389996154,Medium
traj_01338,vehicle_010,2024-03-15 02:40:00,40.75576777698706,-73.9695867246314,40.74042755545619,-74.00889129749741,3.5,11,19.45776305277005,Night,Weekday,Cloudy,73.61908190844105,Medium
traj_01339,vehicle_078,2024-05-27 01:08:00,40.71839869898013,-74.01154929323756,40.740164113529666,-74.00905416576032,1.74,55,26.49314422038987,Night,Weekday,Clear,73.4947685108948,Medium
traj_01340,vehicle_051,2024-11-19 01:16:00,40.72785316173336,-73.98253647147072,40.769946287787846,-73.90478529095576,7.4,48,38.110814816519536,Night,Weekday,Clear,55.093022814594576,Low
traj_01341,vehicle_066,2024-01-10 08:26:00,40.765859008897095,-73.97646014420246,40.76386586874686,-73.98187237185749,0.52,29,11.83229998164241,Morning,Weekday,Rainy,80.26362994097302,Medium
traj_01342,vehicle_060,2024-07-05 11:52:00,40.73686355699433,-74.00230075938694,40.725397277804355,-73.99184730982022,1.13,45,32.472800290127445,Morning,Weekday,Clear,71.28468033435767,Low
traj_01343,vehicle_020,2024-05-09 16:26:00,40.76288664251337,-73.98498907200495,40.75751589339339,-73.97565261353878,0.5,7,27.822019570585812,Afternoon,Weekday,Clear,71.59012350777083,High
traj_01344,vehicle_040,2024-06-30 00:41:00,40.76495673374436,-73.96607550278547,40.7740708953667,-73.95479185650206,0.96,19,22.282725093636433,Night,Weekend,Clear,44.69567233368129,High
traj_01345,vehicle_090,2024-04-15 11:24:00,40.78087408197843,-73.95140980407929,40.76174000792843,-73.96432776702099,1.6,53,14.882510682056711,Morning,Weekday,Cloudy,60.671705523890076,Low
traj_01346,vehicle_040,2024-11-30 09:04:00,40.74509000821645,-73.9939362675688,40.76018456624078,-73.98825047366853,1.4,11,26.758845162255295,Morning,Weekend,Clear,93.04304040917822,High
traj_01347,vehicle_032,2024-07-19 06:21:00,40.736340711306404,-73.98712090096147,40.71455358669871,-73.94169026706521,4.8,13,32.22050681014504,Morning,Weekday,Clear,57.55472322035432,Medium
traj_01348,vehicle_066,2024-08-27 19:42:00,40.74961992194616,-73.9791907107013,40.738350333758646,-73.98885587245339,0.9,57,16.187163917776402,Evening,Weekday,Clear,72.80570006598589,Medium
traj_01349,vehicle_043,2024-11-08 09:00:00,40.740343775257415,-73.9949107780919,40.75013596453815,-73.98458322848752,1.1,21,37.05284148380851,Morning,Weekday,Cloudy,66.43942439942455,Medium
traj_01350,vehicle_057,2024-10-04 22:40:00,40.71017353885707,-74.00659809973112,40.730239737967054,-73.99082256920403,2.3,33,38.03714003753062,Night,Weekday,Clear,66.46912825445278,Medium
traj_01351,vehicle_058,2024-05-13 18:50:00,40.74920593568434,-73.98816669042729,40.766493675342225,-73.93142707749689,4.75,15,27.018660655269876,Evening,Weekday,Rainy,68.71678503590083,Low
traj_01352,vehicle_068,2024-06-10 04:36:00,40.712683073358704,-73.99669009030916,40.78126404473283,-73.98028867646592,5.7,32,31.085562679923285,Night,Weekday,Cloudy,49.59049051934029,Medium
traj_01353,vehicle_085,2024-01-04 16:11:00,40.775068429611096,-73.9599176375785,40.76944341917594,-73.98285183749279,2.2,22,25.632574866253425,Afternoon,Weekday,Clear,53.11856001221225,Medium
traj_01354,vehicle_077,2024-08-19 20:34:00,40.730055921800684,-73.99375690898023,40.74112976769614,-73.98670187248796,0.7,21,10.161774850475124,Evening,Weekday,Clear,74.26668014283197,Medium
traj_01355,vehicle_005,2024-04-22 14:12:00,40.77239229277474,-73.99140927759417,40.76336475111074,-73.975375149454,1.0,5,10.374327542069942,Afternoon,Weekday,Cloudy,50.939872678951424,Medium
traj_01356,vehicle_092,2024-01-29 13:28:00,40.768335709361615,-73.9895423062864,40.799522007933014,-73.96771227657658,2.4,48,16.216085494904775,Afternoon,Weekday,Cloudy,54.83046942867287,Medium
traj_01357,vehicle_086,2024-02-14 09:46:00,40.7549107395866,-73.97882442402447,40.73348720748608,-73.99018205013587,1.8,42,39.971659249431255,Morning,Weekday,Cloudy,52.69611077198475,High
traj_01358,vehicle_053,2024-06-11 16:40:00,40.74230121933277,-73.99649483191183,40.772305490369305,-73.9895825844381,2.76,35,37.7838184348824,Afternoon,Weekday,Cloudy,68.86177084092967,Low
traj_01359,vehicle_073,2024-01-24 07:24:00,40.71719606753296,-73.96124326632675,40.70989395487311,-73.94367246993369,1.8,58,32.38159501811933,Morning,Weekday,Cloudy,44.54503490815668,Medium
traj_01360,vehicle_090,2024-03-11 19:11:00,40.77013239709731,-73.98124885765135,40.79192404898347,-73.96523904674498,2.07,41,29.682049212591338,Evening,Weekday,Clear,40.973251359851446,Low
traj_01361,vehicle_091,2024-05-10 00:36:00,40.7753962832111,-73.9897342638052,40.78038847682484,-73.97965442198429,0.8,57,33.556304650448,Night,Weekday,Clear,45.698894245951664,Medium
traj_01362,vehicle_075,2024-04-26 13:59:00,40.78254722826338,-73.9601504807188,40.76076118332762,-73.97051318838159,1.77,5,29.42445496388749,Afternoon,Weekday,Cloudy,71.51360815564693,Medium
traj_01363,vehicle_067,2024-10-01 21:32:00,40.77836478907075,-73.95345112772966,40.78701900322129,-73.95693096910892,0.9,38,20.012092365861378,Night,Weekday,Clear,26.767852081840758,Medium
traj_01364,vehicle_094,2024-03-02 19:23:00,40.717245096514404,-74.01803484942015,40.72770574284455,-73.99210159799529,2.1,37,35.84765957041696,Evening,Weekend,Clear,78.78360274497649,Low
traj_01365,vehicle_033,2024-01-08 22:24:00,40.73083349066258,-73.99670549758305,40.715243068759584,-73.98956743608831,1.5,9,19.820112789556504,Night,Weekday,Clear,105.15240552001902,Low
traj_01366,vehicle_076,2024-02-12 09:28:00,40.74946117084827,-73.99324757738934,40.718999787061854,-73.98485030941386,4.26,25,32.877636317419274,Morning,Weekday,Cloudy,47.44280507813972,Medium
traj_01367,vehicle_083,2024-03-21 03:28:00,40.70549421863623,-74.01341144506874,40.744044157113954,-73.95889374879853,7.34,39,18.973936298230093,Night,Weekday,Clear,61.44993331854557,High
traj_01368,vehicle_005,2024-10-19 22:32:00,40.6459521189943,-73.77798888632256,40.78969393521068,-73.97612155068143,21.1,28,24.874946335870256,Night,Weekend,Rainy,57.058826591383664,Medium
