poi_id,name,category,latitude,longitude,rating,popularity,average_visit_duration_min,price_level,open_hour,close_hour
POI_0235,Parking_235,Parking,40.79658221611532,-73.98107519095029,3.623632266170519,70.55069747772997,160,1,9,22
POI_0236,Hospital_236,Hospital,40.70003325061205,-74.01840809713481,4.20510632768573,45.38125654393652,45,3,10,22
POI_0237,Shopping_237,Shopping,40.73966999867556,-73.98593985434303,4.989732634339534,5.951708142442368,70,3,0,22
POI_0238,Library_238,Library,40.717066475855,-74.01328331670966,4.565392081488298,30.841200605953585,21,4,9,18
POI_0239,Park_239,Park,40.74951262507241,-73.95247847148984,3.4652910771253618,24.94909016410767,66,4,9,20
POI_0240,School_240,School,40.77243174696766,-73.94871157296156,3.8095968581703996,106.15355896907275,21,3,9,20
POI_0241,Bank_241,Bank,40.71768871451439,-73.98516291156979,4.927644550964702,28.57908721854838,76,3,10,20
POI_0242,Hospital_242,Hospital,40.7259813208745,-73.95157391591901,3.274219411457998,76.63850452648582,79,1,10,20
POI_0243,Theater_243,Theater,40.76292988060107,-74.00210293500022,3.1292333596881723,4.35686895764864,153,3,10,24
POI_0244,Charging Station_244,Charging Station,40.71492377779502,-74.00855202135813,4.729320784280835,27.902362311747364,96,4,8,18
POI_0245,Airport_245,Airport,40.78595652316469,-73.98468456506244,4.912444381297897,14.288356437609586,31,4,0,18
POI_0246,Restaurant_246,Restaurant,40.754877651947936,-73.9875008604963,3.506116865601569,151.9462042921131,42,3,6,24
POI_0247,Bus Stop_247,Bus Stop,40.76366696821672,-73.96474597737159,3.1333040811213797,73.06580419892181,83,4,9,18
POI_0248,Charging Station_248,Charging Station,40.768022777920834,-74.01624943894578,3.169584032091606,125.99203799829266,123,3,8,24
POI_0249,Cinema_249,Cinema,40.795650139829945,-73.95362424764869,3.7065028170041283,35.17379812300988,153,4,8,22
POI_0250,Library_250,Library,40.718519556786745,-74.00433015981993,3.1967912994267946,107.97004100335128,110,4,6,20
POI_0251,Pharmacy_251,Pharmacy,40.708217166747644,-73.93289259686395,3.5908895549548405,146.63040433040203,167,1,6,22
POI_0252,Theater_252,Theater,40.70104276993974,-73.99701278637833,3.521426599839833,7.176919292372053,136,3,6,20
POI_0253,Train Station_253,Train Station,40.71252335704329,-73.97730975010845,3.227913269428634,66.55621754167397,174,3,9,20
POI_0254,Gas Station_254,Gas Station,40.704373562587996,-74.01002728340382,4.197063151368731,9.983326242908621,73,2,9,20
POI_0255,Beach_255,Beach,40.76477098888899,-73.98020800148667,4.856635065697154,112.6957059705686,127,4,10,22
POI_0256,Charging Station_256,Charging Station,40.78792686599978,-73.99674115417373,4.088033158365503,101.07958360958311,163,2,9,24
POI_0257,Gas Station_257,Gas Station,40.7320059832521,-73.95221313976779,3.53866259660405,77.55645165064186,27,2,6,18
POI_0258,Train Station_258,Train Station,40.77259799099853,-73.94639932031288,3.427022732621344,70.4921613839529,102,4,10,20
POI_0259,Gas Station_259,Gas Station,40.77581850110765,-73.9530918592531,4.223881010674662,11.197200408081217,37,1,9,22
POI_0260,Beach_260,Beach,40.76255243610018,-73.95543820006745,3.92311494883958,0.9375432164456157,143,4,10,22
POI_0261,Restaurant_261,Restaurant,40.737167329630324,-73.99431267828923,4.759632971883877,107.16597324887829,24,1,8,22
POI_0262,Shopping_262,Shopping,40.767949472299684,-73.99414674356478,4.108453028264034,0.5243335834244977,104,2,9,18
POI_0263,Bank_263,Bank,40.72024805601652,-73.93377338678926,3.735881502604169,39.59083443033563,84,4,8,18
POI_0264,Park_264,Park,40.8,-73.99000492996241,4.560799552294549,24.48896655144795,168,1,10,20
POI_0265,Office_265,Office,40.717837258430734,-74.01738357576905,3.333770235709742,20.00611123157777,34,1,9,18
POI_0266,Bank_266,Bank,40.772340476561226,-74.01062763778717,3.4508775109273877,121.38327238945392,134,2,6,20
POI_0267,Theater_267,Theater,40.760214564405246,-74.01793604698587,3.644216008458371,101.19502630797487,164,4,10,24
POI_0268,Hospital_268,Hospital,40.72098419948564,-73.94573823991006,4.0405931538373085,46.75468035457555,108,3,0,22
POI_0269,Restaurant_269,Restaurant,40.74875978971236,-73.98682621262574,4.196450588127478,133.0530906909701,71,4,10,18
POI_0270,Cinema_270,Cinema,40.763755326447026,-73.97534502542982,3.3565049338092834,115.807975671672,61,2,9,22
POI_0271,School_271,School,40.75718722712272,-73.9671007575224,3.368952506267279,44.97860945489304,64,3,10,22
POI_0272,Cinema_272,Cinema,40.75858101459719,-73.96721688170302,4.39534125504015,265.38024264713437,65,1,8,20
POI_0273,Entertainment_273,Entertainment,40.742965681273894,-73.94145427745639,4.683867133583617,20.591951269056196,63,1,6,24
POI_0274,Museum_274,Museum,40.7706019007664,-73.9631946418639,3.0996840555658833,234.25046850141763,177,1,0,24
POI_0275,Hospital_275,Hospital,40.70572802510777,-73.99972986679583,3.2626988162898134,50.88875525460925,98,4,0,24
POI_0276,Train Station_276,Train Station,40.706895801635646,-74.01486507509638,3.5643741493864,30.341273135638318,177,3,9,20
POI_0277,Scenic Spot_277,Scenic Spot,40.773669429648955,-73.96009444324443,3.857773757722077,186.29726083819594,84,4,0,18
POI_0278,Park_278,Park,40.72651519479454,-73.94731909207279,3.694686652517685,230.09199370088268,174,4,8,24
POI_0279,Scenic Spot_279,Scenic Spot,40.78904813138302,-73.96306500210082,3.1045157585720475,54.26488522972961,142,2,0,18
POI_0280,Train Station_280,Train Station,40.72565300624443,-73.96112428586734,3.3961952655194803,83.31687421479583,161,3,0,18
POI_0281,Parking_281,Parking,40.734950637208684,-74.00973137936008,3.302493657469869,25.53012751408823,85,2,0,18
POI_0282,Scenic Spot_282,Scenic Spot,40.76908917519707,-73.96195368972847,4.415670194459537,78.42503006173838,112,1,6,18
POI_0283,Museum_283,Museum,40.794569814700026,-73.94350221656674,4.338044674658216,62.044623966888565,126,3,10,22
POI_0284,Bus Stop_284,Bus Stop,40.72905875598064,-73.94917268785741,3.2238718540430606,44.00152086934174,113,4,8,22
POI_0285,Cinema_285,Cinema,40.720136378213596,-73.99672412486008,3.329412706864592,40.07986104717142,124,4,10,22
POI_0286,Bus Stop_286,Bus Stop,40.716161981128586,-73.99700559898099,4.893275908399215,82.13948614634606,42,2,0,22
POI_0287,Shopping_287,Shopping,40.74908434861795,-73.99603787673985,4.81844041172312,77.37105860039205,20,3,9,22
POI_0288,Beach_288,Beach,40.75873290704422,-73.9691056054839,3.8821443165015674,21.767014905226866,26,2,9,24
POI_0289,Gym_289,Gym,40.757759336588116,-73.96288758242048,4.595828319231789,50.41321959217804,118,2,6,24
POI_0290,Airport_290,Airport,40.75578201919292,-74.00505691179254,4.226946277278353,45.114377819837394,41,2,8,24
POI_0291,Hospital_291,Hospital,40.71407115280488,-74.00181858984378,3.3684496784760523,224.42191141841326,138,4,8,18
POI_0292,Park_292,Park,40.75781319432601,-73.94215229712051,4.976831978824153,66.42856760533617,35,2,10,20
POI_0293,Park_293,Park,40.757761592439685,-73.95772908118626,4.373721995350058,9.764644184649377,39,4,6,20
POI_0294,Museum_294,Museum,40.79734573899761,-73.9896843548325,3.5929795625666303,250.3575835055121,148,3,9,24
POI_0295,Beach_295,Beach,40.8,-73.96736137053982,3.918530394346428,44.28527961865563,145,4,9,20
POI_0296,Supermarket_296,Supermarket,40.77120140203308,-73.94566196085628,3.2012749570470667,27.427121830813526,48,1,8,22
POI_0297,Theater_297,Theater,40.77488263369633,-73.96139671736066,4.241857134956862,43.4443371406971,83,4,8,20
POI_0298,Pharmacy_298,Pharmacy,40.7253974874572,-74.01719959600743,4.478589470329546,11.243405901093883,170,3,0,24
POI_0299,Restaurant_299,Restaurant,40.74236207139272,-73.97333703138777,4.285763820117415,118.46623684296387,167,3,10,22
POI_0300,Beach_300,Beach,40.795573652213925,-73.99133497693644,4.876609636896966,204.95292660963992,53,1,8,24
POI_0301,Hotel_301,Hotel,40.789884738818024,-73.96143083071972,4.748453448276703,0.01884173060077152,105,2,9,18
POI_0302,Office_302,Office,40.712884871200025,-73.98285149836606,4.604708658318528,65.21397243971981,127,1,6,20
POI_0303,Charging Station_303,Charging Station,40.71274539594229,-73.95630805063024,4.945552645784172,174.8924439822237,33,1,9,24
POI_0304,Hotel_304,Hotel,40.7962810357074,-73.95459961071367,3.6095021907722664,176.84023716049077,33,3,9,20
POI_0305,Scenic Spot_305,Scenic Spot,40.78234574626803,-73.93,3.193068940390882,27.693183488830137,78,1,9,18
POI_0306,Bank_306,Bank,40.75983574842977,-73.99324859730622,3.599838223013969,135.94312228270263,82,4,6,18
POI_0307,Bank_307,Bank,40.734040584334956,-73.93098744774849,4.252352343186276,75.78276223129635,76,1,9,22
POI_0308,Gas Station_308,Gas Station,40.799543751619126,-73.94298735155462,4.0428913780871785,6.5756232152531515,34,1,8,24
POI_0309,Restaurant_309,Restaurant,40.75272380268923,-73.95936258150533,3.065291355091337,202.91401871361785,79,4,10,22
POI_0310,Pharmacy_310,Pharmacy,40.70822070637118,-73.93803910785084,3.9288664724510856,14.79476954617792,161,2,9,18
POI_0311,Bus Stop_311,Bus Stop,40.76070895787188,-73.96318232022172,4.183394324612651,121.27908125529778,146,3,9,24
POI_0312,Park_312,Park,40.76986824139635,-74.013055078698,4.304448519090945,300.6410131231943,176,3,0,18
POI_0313,Office_313,Office,40.763410403137634,-74.01361610054796,3.508783161683694,44.91867607094905,26,2,6,22
POI_0314,Office_314,Office,40.723885666040196,-73.97773224027874,3.9009306033156363,64.05003601835891,113,4,8,24
POI_0315,Hotel_315,Hotel,40.74742884204313,-73.9668219302856,4.074014976702717,192.50805821377932,127,2,8,24
POI_0316,Restaurant_316,Restaurant,40.766267193746096,-73.99366295140261,4.144097286738601,71.88091009880625,121,2,0,18
POI_0317,Scenic Spot_317,Scenic Spot,40.77926393256475,-73.98003938663479,3.227676786953203,42.34607774232656,55,3,10,24
POI_0318,Gas Station_318,Gas Station,40.70448535680236,-73.97944626829153,4.858853388946228,18.056782269038134,122,3,9,24
POI_0319,Office_319,Office,40.76709430047425,-73.9967644071228,4.3492157058324326,35.20110384511585,104,3,9,20
POI_0320,Museum_320,Museum,40.70015651051915,-73.9627238766835,3.1022707628842014,29.787682322247566,98,2,6,20
POI_0321,Park_321,Park,40.758354122337636,-74.00918303238178,3.7381060435218334,12.899882366411731,170,4,9,18
POI_0322,Restaurant_322,Restaurant,40.72488333604259,-73.99844284193475,4.499701528872933,53.217750487812786,43,1,6,20
POI_0323,Library_323,Library,40.75936607912085,-74.0190881934375,4.272192092819084,244.51508595398127,135,3,9,22
POI_0324,Airport_324,Airport,40.76378770926636,-73.95331168747529,4.059983045852837,176.61954269530392,108,4,6,18
POI_0325,Gym_325,Gym,40.742203426012765,-73.99344633631112,3.972000987595206,86.08557570924074,115,1,0,22
POI_0326,Beach_326,Beach,40.79210920017365,-73.93925351219696,4.691208725979814,117.92568641026975,160,4,8,18
POI_0327,Charging Station_327,Charging Station,40.754253436853226,-73.94244317545736,4.180571085906319,25.65440753539498,46,3,8,24
POI_0328,Parking_328,Parking,40.79166352358412,-73.9812113301538,3.6377336366422774,87.27494298500832,71,2,9,24
POI_0329,Restaurant_329,Restaurant,40.770956192511,-73.93869267274702,3.3312566940565307,103.77256120492335,179,4,0,18
POI_0330,Pharmacy_330,Pharmacy,40.715445974722336,-74.01770970160848,4.291644772572969,101.30833829968199,140,3,0,18
POI_0331,Hospital_331,Hospital,40.784713948969376,-73.97220231896033,4.683446723489352,86.8028132521213,79,3,9,18
POI_0332,Hotel_332,Hotel,40.79720252564966,-73.99943619279207,4.954904235980736,75.91004759372211,59,4,6,22
POI_0333,Bank_333,Bank,40.703095579091936,-73.98508119160478,3.320049872926388,2.3629077081200562,73,1,10,20
POI_0334,Cafe_334,Cafe,40.748598488936246,-73.98156526362408,4.776807344617362,92.36751206847723,127,1,10,22
POI_0335,Pharmacy_335,Pharmacy,40.71515842928699,-74.01721561197418,4.9414843073544965,148.51820553566725,83,1,0,18
POI_0336,Hotel_336,Hotel,40.754170481241,-73.95142883686556,4.667299923875171,58.06069315450655,56,2,10,22
POI_0337,Cinema_337,Cinema,40.75074463661198,-73.95903514106332,3.4700744296076502,177.6015127527181,82,3,0,24
POI_0338,Scenic Spot_338,Scenic Spot,40.76456196371633,-73.95370371700635,4.564776658920175,132.64339771276522,96,4,0,24
POI_0339,Library_339,Library,40.72013121078224,-73.98443760310622,3.0789190657817986,64.53976290435796,178,2,8,22
POI_0340,Train Station_340,Train Station,40.759912058504035,-73.9881885333508,3.9169328491385156,3.8721663520714134,153,3,9,18
POI_0341,Cinema_341,Cinema,40.768075589296046,-73.97798961304919,3.06892251885,349.3566875512016,129,3,6,24
POI_0342,Parking_342,Parking,40.74834074359732,-73.94228072297369,4.177463044262639,47.05316212803642,116,3,0,20
POI_0343,Scenic Spot_343,Scenic Spot,40.8,-73.98814639973969,4.837469421212755,44.98372831598686,96,4,8,22
POI_0344,Pharmacy_344,Pharmacy,40.75735289514556,-73.93395575707493,3.400949031056806,11.57074278197645,130,1,0,18
POI_0345,Cinema_345,Cinema,40.72984349123619,-73.99836558501704,3.623798160008561,29.577817778543707,83,1,10,22
POI_0346,Charging Station_346,Charging Station,40.70191160944298,-73.9770840878514,4.375444084861122,128.26804175451045,68,2,6,24
POI_0347,Train Station_347,Train Station,40.7358715525417,-73.94760065130885,3.557519744829106,23.661509123624853,71,2,8,22
POI_0348,Theater_348,Theater,40.76768212988574,-73.94543776304958,3.5892387926923863,1.4418729738011522,79,4,0,18
POI_0349,Restaurant_349,Restaurant,40.752708748099124,-73.98282141924827,4.400068545544209,11.026600542055975,37,1,6,20
POI_0350,Bank_350,Bank,40.740754303103245,-73.9833604159787,3.132019688280483,42.89699972993807,17,2,9,18
POI_0351,Hotel_351,Hotel,40.769775627607345,-74.0194520126584,3.2018823999550428,203.21324911828552,80,4,0,22
POI_0352,Shopping_352,Shopping,40.75988868502649,-73.9709364479356,3.1004520229279473,7.569582405825248,27,4,9,20
POI_0353,School_353,School,40.74013060242197,-73.99367364180364,3.3046591789290707,30.9475176454127,132,1,10,22
POI_0354,Restaurant_354,Restaurant,40.72784007938641,-73.9811335867571,3.0673383564277454,24.15978813767288,33,1,0,20
POI_0355,Cinema_355,Cinema,40.771979145335465,-73.94197598784834,3.907893696216714,172.27857511230508,68,4,9,24
POI_0356,Theater_356,Theater,40.724193168031555,-73.95574426307441,4.6450695887683935,162.94289459954794,36,2,9,18
POI_0357,Charging Station_357,Charging Station,40.77206551452831,-73.98386989321781,3.317248289052756,213.70042984268648,112,3,8,18
POI_0358,Parking_358,Parking,40.74024466374337,-74.01075265727928,3.3780790494550637,152.79345980433098,32,4,0,22
POI_0359,Scenic Spot_359,Scenic Spot,40.79150196529335,-73.98234260431423,3.6325402994586136,10.74653827437935,79,3,8,18
POI_0360,Shopping_360,Shopping,40.76541132303008,-73.9949558056547,4.7837442896214695,56.88386725432964,126,4,9,22
POI_0361,Museum_361,Museum,40.71160226813482,-74.01619374256995,4.129258101994527,266.1705387773606,134,3,6,22
POI_0362,Charging Station_362,Charging Station,40.72542313837487,-73.94120398961027,3.365614473313801,32.63389240454772,25,1,9,22
POI_0363,Beach_363,Beach,40.76264696209131,-73.97132145712054,4.563647726689871,103.32437974520249,56,1,10,20
POI_0364,Supermarket_364,Supermarket,40.73851201199025,-73.94207618512999,3.951935462023312,11.763276210631059,119,4,0,18
POI_0365,Theater_365,Theater,40.755206936465335,-73.98257822493812,4.439307633221061,46.388099454225234,68,4,0,24
POI_0366,Hotel_366,Hotel,40.77540230349284,-74.01676551925706,3.7894687076896565,267.0859874469455,50,2,8,24
POI_0367,Hospital_367,Hospital,40.76448326040223,-73.98443821831496,4.426413766565235,22.2163125706071,114,1,9,22
POI_0368,Entertainment_368,Entertainment,40.766686666055094,-73.94590215131615,4.564030669865934,78.48365248139977,61,1,6,20
POI_0369,Hotel_369,Hotel,40.737909404867196,-73.98963890079078,3.038655261835202,13.28098233045887,152,3,0,22
POI_0370,Pharmacy_370,Pharmacy,40.733024277933644,-73.93845407028823,3.533350393323955,129.04624967439628,167,4,6,24
POI_0371,Hospital_371,Hospital,40.77623090320219,-73.97905729994432,3.5345052595871906,24.821183764083585,106,2,9,22
POI_0372,Bus Stop_372,Bus Stop,40.70169476648896,-73.95068576094187,4.614311074729765,12.806888687847065,148,3,10,18
POI_0373,Restaurant_373,Restaurant,40.737300824363,-73.97403130239994,4.283719917710711,84.5481965844311,57,1,9,18
POI_0374,School_374,School,40.78792551148464,-73.95919779172448,4.093926502742776,177.05644017541437,59,2,8,24
POI_0375,Office_375,Office,40.706569485895436,-73.99945881728557,3.4932072699560495,66.17978845593669,93,4,9,20
POI_0376,Park_376,Park,40.78574181666122,-73.96396747246578,3.1512100812335015,45.520289964627686,73,2,9,22
POI_0377,Cafe_377,Cafe,40.732942879291954,-73.999091086757,4.963306647704895,74.92206838899077,82,3,9,22
POI_0378,Gas Station_378,Gas Station,40.78098601873606,-73.93473442753722,3.674680282034047,129.09157106562895,71,3,0,20
POI_0379,Theater_379,Theater,40.76900965582378,-73.93624538756382,3.994624892337945,26.169068829453323,68,1,6,20
POI_0380,Shopping_380,Shopping,40.75005704614185,-74.00939479030943,4.359240665470216,7.930213477005081,52,2,6,20
POI_0381,Cafe_381,Cafe,40.7474473050024,-74.00471100962801,4.121748926725235,199.48179385446568,22,4,10,22
POI_0382,Parking_382,Parking,40.78436496640518,-73.93169267237523,4.586285747993479,192.2676602269478,170,4,0,24
POI_0383,Park_383,Park,40.743037512962324,-73.95575654667836,3.8739917713312417,90.03212637616178,69,2,6,20
POI_0384,Hospital_384,Hospital,40.71901076497837,-73.94866643953405,4.8157975875592385,287.7089035892496,121,3,10,24
POI_0385,Shopping_385,Shopping,40.7486164869305,-73.9789726121895,4.708443812681736,148.31975926263863,108,1,8,22
POI_0386,Cinema_386,Cinema,40.71626997438086,-73.96914232187926,4.543253821957215,69.0940945159936,151,1,6,24
POI_0387,Museum_387,Museum,40.737698554192626,-73.97032087280914,4.609506243979389,4.715107910304208,118,2,8,20
POI_0388,Museum_388,Museum,40.724580743930616,-73.9837512041384,4.789285595155269,0.04428794938546291,23,2,8,20
POI_0389,Library_389,Library,40.74946751895913,-73.97385517769686,3.9630986805517088,100.90741322397842,162,1,8,22
POI_0390,Cinema_390,Cinema,40.744436534924155,-73.99520068547025,4.244079124741988,488.5186962003871,107,4,10,22
POI_0391,Theater_391,Theater,40.765663107370784,-73.99836409783958,3.3831858914696515,250.39559817896867,130,3,6,22
POI_0392,Gas Station_392,Gas Station,40.775177217303906,-73.99941750315396,4.9126401867750555,16.03776099127251,82,1,8,24
POI_0393,Library_393,Library,40.74275018313281,-73.99062954121612,4.679319311417581,15.52680458822164,61,3,6,24
POI_0394,Museum_394,Museum,40.74194479939573,-73.94976710472939,3.9526714666021974,68.82389499473696,130,1,10,24
POI_0395,Gym_395,Gym,40.72956946740416,-73.96655777672714,3.065619248257217,101.07180906245992,82,2,8,18
POI_0396,Restaurant_396,Restaurant,40.76898444303379,-73.99053193905017,4.6716518558210325,40.375312406288764,38,4,6,24
POI_0397,Entertainment_397,Entertainment,40.75156594058564,-73.97830357120544,3.0908065629373853,34.25314276074969,123,1,10,20
POI_0398,Gym_398,Gym,40.70000116347554,-73.9825090754366,4.045020362171177,5.6183569156496915,152,4,10,18
POI_0399,Airport_399,Airport,40.723041666211735,-74.01986735601223,4.458689588175993,340.6576818902749,52,3,9,22
POI_0400,Gym_400,Gym,40.78484253790905,-73.98196337226878,3.6058618112808585,39.34799193146354,39,4,8,22
POI_0401,Bank_401,Bank,40.71253564757924,-73.98967317468542,4.999087837438188,52.045713928152246,30,4,10,20
POI_0402,Train Station_402,Train Station,40.7149601449527,-73.98573792869553,3.8289394310786866,140.17317084520957,46,3,6,22
POI_0403,Gym_403,Gym,40.726884674245284,-73.9634409357323,3.9637349585492334,44.89629527423066,62,4,0,22
POI_0404,Train Station_404,Train Station,40.75600916974434,-73.94973413321192,4.416979394985595,18.884989525327303,95,1,6,24
POI_0405,Pharmacy_405,Pharmacy,40.7714326635735,-73.97844554705682,4.841989042193152,118.6117913334209,140,1,0,20
POI_0406,Gym_406,Gym,40.71952406029565,-73.98891922429796,3.671220908539685,384.0887622252616,17,1,0,24
POI_0407,Supermarket_407,Supermarket,40.756207279440254,-73.93476183996025,3.992517505764723,47.88711656821709,29,4,9,20
POI_0408,Cinema_408,Cinema,40.70251934139593,-73.94449024050539,3.022835966908147,121.6382080660238,28,2,10,22
POI_0409,Park_409,Park,40.776078408506116,-73.93,4.412386365926717,76.41933412324053,97,1,0,18
POI_0410,Supermarket_410,Supermarket,40.78626404711492,-74.0038669949283,4.600006963527363,80.45415873998299,94,3,8,20
POI_0411,Beach_411,Beach,40.76542325087983,-73.98225551528087,3.5800910639248738,205.115760370031,129,1,10,24
POI_0412,School_412,School,40.731286316085516,-73.93582326113092,4.7013605212096925,401.2158201132214,86,4,0,18
POI_0413,Parking_413,Parking,40.72876327290437,-73.992390106043,3.705917006904713,97.09910051382612,111,1,0,24
POI_0414,Bank_414,Bank,40.760550476661585,-73.99775816008048,3.711709518518423,8.76510751762704,33,2,10,22
POI_0415,Shopping_415,Shopping,40.74245379191343,-74.0037510273381,4.964099074031925,153.64747733751517,149,3,8,24
POI_0416,Bus Stop_416,Bus Stop,40.76011026956243,-73.93086743962016,3.6505078118491037,283.4846296709453,119,1,6,20
POI_0417,Cafe_417,Cafe,40.74654398928691,-73.99886349716402,4.475769969669212,121.92706487031559,85,3,8,20
POI_0418,Shopping_418,Shopping,40.723788203729576,-73.98692062559412,3.5749233297945002,106.9313899383184,36,2,8,22
POI_0419,School_419,School,40.71721106028228,-73.93670300129334,3.1366682096912086,56.277658997013035,162,4,8,24
POI_0420,Entertainment_420,Entertainment,40.764850482011866,-73.99593381749283,3.03022136842895,335.2846441207963,41,2,0,18
POI_0421,Supermarket_421,Supermarket,40.75835569673248,-73.97268194023968,3.4990487336764975,0.20205577007664,79,3,6,18
POI_0422,Cafe_422,Cafe,40.73055964569623,-73.97739378111861,4.878114191934374,0.6704554604726155,36,4,6,20
POI_0423,Beach_423,Beach,40.777841116231876,-73.97501762882605,3.771227025731296,275.30549846318866,151,4,8,18
POI_0424,Cafe_424,Cafe,40.76686530039806,-73.9900111584647,3.3770812114985023,111.61466144629726,159,2,6,22
POI_0425,Bus Stop_425,Bus Stop,40.732704464415185,-73.93989486770813,3.1686026292227005,164.60464978795977,125,3,9,18
POI_0426,Gym_426,Gym,40.74383849800308,-73.93033639421277,3.4583439024283242,79.15893849639819,55,2,6,24
POI_0427,Hotel_427,Hotel,40.70913914863318,-74.002065669718,4.754940093308964,134.21747086453294,61,4,0,18
POI_0428,Bank_428,Bank,40.7270806328037,-73.99771962067481,3.1250525914856917,61.422605534213545,76,2,0,22
POI_0429,Supermarket_429,Supermarket,40.70811491785363,-73.9343658360841,4.6769836676860495,163.52189994881977,33,4,8,22
POI_0430,Hotel_430,Hotel,40.77867695033571,-73.98422966587908,4.027222093088649,29.216834749779547,105,2,8,20
POI_0431,Cafe_431,Cafe,40.72935936604316,-73.99009402451732,4.599437527929722,40.58753758000105,42,1,10,18
POI_0432,Theater_432,Theater,40.778738702675234,-73.97910891192392,4.260494438912316,28.552920319633817,178,2,9,22
POI_0433,Museum_433,Museum,40.77839873586893,-73.98225493494998,4.000160236543165,153.75718383297877,18,2,10,22
POI_0434,Bus Stop_434,Bus Stop,40.70283112744027,-74.00109735854353,3.5620761627620565,124.81337274904887,135,1,10,24
POI_0435,Museum_435,Museum,40.77865223823908,-73.9351721823232,4.493553279067436,127.49875349804638,61,4,8,22
POI_0436,Park_436,Park,40.75484372202525,-73.98734148284923,3.4999138927952425,72.36180576173268,37,1,10,18
POI_0437,Airport_437,Airport,40.78726358025468,-73.94546948538944,3.432120232489533,165.71817152282122,147,4,6,18
POI_0438,Cafe_438,Cafe,40.73649029322659,-73.99650930635337,3.6372179255272146,233.8818085531173,20,3,10,22
POI_0439,School_439,School,40.719386306793695,-73.94270649059487,4.3538815659936745,181.95935162994408,172,1,0,18
POI_0440,Pharmacy_440,Pharmacy,40.76736454174749,-74.00386720698346,4.387899181020313,26.084303111006463,165,1,0,22
POI_0441,Office_441,Office,40.786297239898694,-73.97212998288933,4.578864388390382,35.209499368336026,47,2,0,20
POI_0442,Gas Station_442,Gas Station,40.77324138648127,-73.94065037659006,3.242990782175531,100.68700750937256,129,4,6,18
POI_0443,Cafe_443,Cafe,40.72873564098723,-73.97600211050246,3.1154643184502344,49.59909850233758,161,2,9,24
POI_0444,Office_444,Office,40.798624667195135,-73.98267377557293,4.5077301476738505,205.15806567954283,88,4,6,18
POI_0445,Theater_445,Theater,40.732755216518015,-73.97079832704107,4.150818774572297,2.2390277358763626,62,1,10,24
POI_0446,School_446,School,40.71428419648144,-73.95771337176781,3.412504227672305,49.73491296616848,63,3,6,18
POI_0447,School_447,School,40.741927166116604,-74.01836883630588,4.585516227145625,7.1545311529372,145,3,10,18
POI_0448,Gas Station_448,Gas Station,40.768863162930785,-73.99720548548295,3.0199575533168987,128.53407259893984,134,4,0,18
POI_0449,Beach_449,Beach,40.769661928916776,-73.95826501902239,3.2547728320006786,33.61845701670913,171,3,8,20
POI_0450,Gym_450,Gym,40.78825598767723,-73.97803212194738,3.151399454619575,49.073887003514955,160,3,6,24
POI_0451,Office_451,Office,40.78773504531328,-73.9849535554919,4.083521928535126,344.40781205292114,130,1,0,18
POI_0452,Theater_452,Theater,40.73754689284665,-73.94765669093259,3.866944465511269,587.1853459960934,137,2,10,22
POI_0453,Library_453,Library,40.70700035121331,-73.95436887313778,4.2168178717600355,122.63352008274772,146,3,9,24
POI_0454,Gas Station_454,Gas Station,40.76567294847216,-73.95621109102937,3.016727363753714,24.547530863034297,76,4,0,18
POI_0455,Shopping_455,Shopping,40.754028009796976,-73.96230486100994,3.1329266515525442,145.46376559099792,72,1,10,20
POI_0456,School_456,School,40.76774734148235,-73.95173483071753,3.0292565177553517,23.22376522950275,58,1,8,22
POI_0457,Gym_457,Gym,40.734696265973454,-73.98483203629033,3.31735774737937,29.871743155235293,145,1,6,24
POI_0458,Cafe_458,Cafe,40.777969375852344,-73.96835105606179,3.312953432007201,64.23043058166897,27,3,8,18
POI_0459,Office_459,Office,40.75997713149705,-73.94246376634959,4.7372792796468515,128.860304149694,153,3,0,20
POI_0460,Shopping_460,Shopping,40.74751343203598,-74.00122621230948,3.9015525677727276,318.2009700520809,127,4,0,22
POI_0461,Entertainment_461,Entertainment,40.793906847945024,-73.96272631466199,3.6490236003506844,31.40422865163482,170,1,6,20
POI_0462,Hotel_462,Hotel,40.76547090753563,-73.94586093437809,3.126280585854783,149.96444123195204,146,4,9,20
POI_0463,Museum_463,Museum,40.77478385744121,-74.00644527071036,3.4344617729060216,62.36027066338554,36,2,10,18
POI_0464,Entertainment_464,Entertainment,40.78243268918793,-73.9632964109368,4.716240788502207,153.14236715578042,70,2,8,24
POI_0465,Office_465,Office,40.77362288825285,-73.98072223611433,4.333543819567795,9.907743593126817,22,3,0,20
POI_0466,Hospital_466,Hospital,40.70949179368217,-73.93009966491701,3.653278498851822,137.9056267629112,75,2,8,18
POI_0467,Entertainment_467,Entertainment,40.757116229862234,-73.99263727547968,3.636208893806944,324.82895921645746,163,3,8,20
POI_0468,Supermarket_468,Supermarket,40.73121963682176,-74.01858313783039,3.0342995638303965,248.41465584395644,114,4,8,20
POI_0469,Entertainment_469,Entertainment,40.79384137438581,-73.982666639255,3.8046699104746655,49.526992279368756,82,1,10,22
POI_0470,Library_470,Library,40.744229380545114,-73.95633426999704,3.778460943383577,25.990539120417445,101,4,8,20
POI_0471,Shopping_471,Shopping,40.75551473939487,-74.01650039761478,3.4232717971397224,543.3246192014816,26,2,9,20
